ini_dat,duration,user,lat_center,lon_center
1475582705,15627,16b17783d618761aa7850db6cc62f124857696b76fcae23d72ddc9d4b8db2691,42.3626890333333,-71.0705078
1475365701,159,215f81ecfb2e5abb67c2b3b6b37a968679f457ac1f50a60d464ffb04e3608cd8,42.3619682,-71.0869146666667
1475500189,1589,24eecb971324c0c7e8b5b7ae1ce570a6751a39b62c5c2ec5d44fc7424c2795a0,42.3671037,-71.0784733
1475505258,4516,24eecb971324c0c7e8b5b7ae1ce570a6751a39b62c5c2ec5d44fc7424c2795a0,42.3672857,-71.07908354
1475857300,5109,24eecb971324c0c7e8b5b7ae1ce570a6751a39b62c5c2ec5d44fc7424c2795a0,42.3671810666667,-71.0789753333333
1475872127,16,24eecb971324c0c7e8b5b7ae1ce570a6751a39b62c5c2ec5d44fc7424c2795a0,42.3667972666667,-71.0781061
1475338305,198,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3578431,-71.0704471666667
1475355578,8318,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.360077175,-71.0720973
1475373871,46455,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.360155279646,-71.0717729424779
1475431511,3102,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.36016941875,-71.07176375625
1475438376,5873,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3601479857143,-71.0717084
1475444799,51805,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3601536531532,-71.0718567243243
1475530545,422,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3681452,-71.07609716
1475538357,40224,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3601334875,-71.071783925
1475580271,28,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3684924333333,-71.0714204666667
1475666314,1774,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.36018932,-71.07171102
1475690419,3815,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.36992812,-71.07586454
1475711864,266,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3603105666667,-71.0715238333333
1475749174,2454,35e18aa6ba26669545edd64600ad3c4abb517268a9cedc0410be14ea050ca427,42.3601697333333,-71.0713830333333
1475413892,827,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.368638525,-71.07733865
1475418111,3155,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.3689789285714,-71.0771242428571
1475522864,12083,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.36241936,-71.07011211
1475604668,3534,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.36238592,-71.0701771
1475613068,8292,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.3624690333333,-71.0700549166667
1475690439,285,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.3625992,-71.0702540333333
1475691118,1431,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.362408,-71.0702049333333
1475695704,6098,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.3624321,-71.07024748
1475786050,1475,6c2d7db92d479a1aa008f5c1146c02efc5e16a41de246a2d470a7c4621678474,42.3627751333333,-71.0710069666667
1475862968,499,c0a043647b55fa367fb02af5df74e5fa66b9473fb101d315e1da3c5cfa4650c8,42.361143625,-71.071534925
1475597042,541,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.3613332,-71.0889219666667
1475602569,398,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.3615435333333,-71.0891943333333
1475609030,260,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.3607621333333,-71.0883262333333
1475610336,1228,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.36075155,-71.08826435
1475703608,261,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.3616625666667,-71.0893422666667
1475781858,933,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.3613958,-71.0889564
1475860123,1760,62d6a75afd84fff6507bb293482b5eaa6a8c3d05e1ccbe14d41f22da17a0ee8a,42.3613403333333,-71.0888820666667
1475788797,259,8f92d23b00ba3537e6f065ba68667f0039adbd68e4c26d4911d40b63d645c0b9,42.367298,-71.0778152
1475421048,33021,a6be3e82bf28f1d7ae3216be29eea356df482ef88874e10bf6987603779f0cdf,42.3651842571429,-71.0941437428572
1475512274,7260,f421d97629bd1a32cf2eb2c51f6090a1d049cf194952680057db916074b33326,42.362685825,-71.0872547
1475583426,1326,f421d97629bd1a32cf2eb2c51f6090a1d049cf194952680057db916074b33326,42.3627711333333,-71.0869026666667
1475595916,8969,f421d97629bd1a32cf2eb2c51f6090a1d049cf194952680057db916074b33326,42.36275866,-71.087127
1475848868,7576,f421d97629bd1a32cf2eb2c51f6090a1d049cf194952680057db916074b33326,42.36278062,-71.08723382
1475859158,8015,f421d97629bd1a32cf2eb2c51f6090a1d049cf194952680057db916074b33326,42.3626365333333,-71.0872740333333
1475461869,2,ff64e55d9a83281749bb17bd043c8cfd6fb96a53cb1abf900bc6044ee96ecc00,42.3590989333333,-71.0721855666667
1475434086,2359,396f9536ce14082650513bd03f74fac041e6b75cc64b546bbf0afdf8a25bedde,42.3675918333333,-71.0763112333333
1475436603,2227,396f9536ce14082650513bd03f74fac041e6b75cc64b546bbf0afdf8a25bedde,42.3680835222222,-71.0762506111111
1475439182,586,396f9536ce14082650513bd03f74fac041e6b75cc64b546bbf0afdf8a25bedde,42.3676814,-71.076233675
1475439929,306,396f9536ce14082650513bd03f74fac041e6b75cc64b546bbf0afdf8a25bedde,42.3670564,-71.0766303666667
1475609191,245,db3eff11f1c93dbf2299d304f658bc57e9249ad9329f9b865c4a44361f4f77cb,42.3687919666667,-71.0720976
1475510276,4139,e178b768a757555789b2846c2f7681277974c8da157f090deeea4d05ed8a8fc4,42.367788525,-71.0715021
1475869162,1343,e9bf43e87e0a24cea3ed5651c55eae6684fb1d189017933742ae8698546a0d38,42.3681192,-71.076193825
1475335280,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3567825666667,-71.0939127666667
1475335292,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3575888333333,-71.0915345
1475335324,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.359583,-71.0851973
1475335352,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3607015333333,-71.0805157666667
1475335356,4,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3607078333333,-71.0798471333333
1475335362,4,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.360928075,-71.07902925
1475335367,4,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3613944666667,-71.0786081333333
1475335394,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3639774666667,-71.0781943
1475335400,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3644411,-71.0777725333333
1475335406,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3650487666667,-71.0771913
1475335412,4,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3656094333333,-71.0766476
1475335433,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3675290666667,-71.0747916333333
1475335516,4,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3690912333333,-71.0732255333333
1475357536,50,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3698674333333,-71.0726387
1475357624,9,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3694772333333,-71.0731911666667
1475358741,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3641305333333,-71.0896649333333
1475358745,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3635884666667,-71.0898244333333
1475422214,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3571763,-71.0727537666667
1475422223,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3587927333333,-71.0722640333333
1475422235,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.360934425,-71.0723267
1475422257,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3632309,-71.0704274
1475457268,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3614115666667,-71.0728561333333
1475457274,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3604157666667,-71.0725679666667
1475457299,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3561696333333,-71.0736429
1475500768,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3598542333333,-71.0843499333333
1475500804,2,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3624361666667,-71.0783474666667
1475500808,4,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3629580333333,-71.0783157333334
1475500813,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3635132666667,-71.0783516666667
1475500852,5,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3651693333333,-71.0770556333333
1475500859,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3656596666667,-71.0766100333333
1475500950,3,169d86a9ab037a1f945dbd9decc87a0d559eb080cd39886fa44cff1c0bdcf3a2,42.3682147,-71.0741175
1475669776,4569,29300ca9dcf44dd8d496059ffb55630adb67ee261137cb5c3b71a332d149e02e,42.362393925,-71.0833956125
1475674575,29702,29300ca9dcf44dd8d496059ffb55630adb67ee261137cb5c3b71a332d149e02e,42.3625882666667,-71.0837621
1475499131,293,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3650599666667,-71.0872780333333
1475499555,6848,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.365423,-71.0882334666667
1475506563,16406,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3650751142857,-71.0871386285714
1475586607,20178,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3651381090909,-71.0872666863636
1475606939,267,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3644299666667,-71.0879239666667
1475607405,4564,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3651215,-71.08733592
1475672010,5856,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3651851909091,-71.0872346272727
1475688791,9710,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.365048885,-71.08730353
1475762071,25361,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.3651707230769,-71.0872395
1475843592,20857,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.365150075,-71.0872189375
1475865196,4085,5913d467bbad41e0221ab1b8760ed47dcff7c964be3931eae7211c593a3a7095,42.36515305,-71.087278
1475522493,5651,9f7e9572ec0a260e9152365812365d5dc53bb957c0f96444fba0cf12e171301e,42.3656817333333,-71.0801735
1475666367,240,9f7e9572ec0a260e9152365812365d5dc53bb957c0f96444fba0cf12e171301e,42.3654315666667,-71.0798714666667
1475764272,4711,9f7e9572ec0a260e9152365812365d5dc53bb957c0f96444fba0cf12e171301e,42.36505355,-71.079986075
1475770078,6115,9f7e9572ec0a260e9152365812365d5dc53bb957c0f96444fba0cf12e171301e,42.36497118,-71.0803085
1475788022,172,9f7e9572ec0a260e9152365812365d5dc53bb957c0f96444fba0cf12e171301e,42.3656427,-71.0799257
1475857810,1862,be3bee9d60fc3ad8f2515c9e9655ee4ce2e1fe4ccaf9638aa189276315fd25cf,42.3663394666667,-71.0911146888889
1475515038,301,c25029a7c050bc5fa047f48e3845651917372c6aaa97cea97a693c2df147f83a,42.3674392,-71.0873439666667
1475517828,875,c25029a7c050bc5fa047f48e3845651917372c6aaa97cea97a693c2df147f83a,42.367432475,-71.08754475
1475519281,1327,c25029a7c050bc5fa047f48e3845651917372c6aaa97cea97a693c2df147f83a,42.3671984166667,-71.0878228166667
1475506716,20,cd1610f36c4b799aa71067fc4dce580c609245dbeb054eb8074321bf08f1c894,42.3689258333333,-71.0728217666667
1475498511,15697,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.363891175,-71.0819252464286
1475517722,2477,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.36401608,-71.0814447
1475520449,8128,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.3638467272727,-71.0819903181818
1475584402,30538,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.363865374359,-71.0819549461538
1475671555,8412,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.3638832083333,-71.0820109083333
1475688309,13335,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.3638593571429,-71.0820153892857
1475758349,30061,cda83a0747ae5ec12660df838b2d5659985c0c6dd3ba8642c966973ad7664ff4,42.3638583263158,-71.0819589526316
1475666343,690,ee692a1a7ae2ce94b532becace039ca2a42618141959c3d48cf369ce82a9ea25,42.3661653333333,-71.0928758666667
1475667327,737,ee692a1a7ae2ce94b532becace039ca2a42618141959c3d48cf369ce82a9ea25,42.366279675,-71.09297535
1475668672,635,ee692a1a7ae2ce94b532becace039ca2a42618141959c3d48cf369ce82a9ea25,42.3662173,-71.0931079666667
1475502188,1195,f92f42227649c99dc3cb952a2ab7505e766872ce6cf76964bac6bf4c10dc9f0b,42.3665782666667,-71.0879469666667
1475504874,144,f92f42227649c99dc3cb952a2ab7505e766872ce6cf76964bac6bf4c10dc9f0b,42.3670399666667,-71.0878167333333
1475579061,10729,f92f42227649c99dc3cb952a2ab7505e766872ce6cf76964bac6bf4c10dc9f0b,42.366766575,-71.087977525
1475666575,5330,f92f42227649c99dc3cb952a2ab7505e766872ce6cf76964bac6bf4c10dc9f0b,42.36686127,-71.08786215
1475671099,477,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.366534275,-71.09208275
1475672063,2814,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3663716857143,-71.0918166714286
1475677405,714,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36638025,-71.09184605
1475678675,813,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36652236,-71.09199772
1475679942,463,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.366368,-71.0917512333333
1475680546,630,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664009333333,-71.0922259
1475681827,934,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.366519275,-71.091722975
1475684417,459,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664073666667,-71.0919009
1475685976,1500,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664836,-71.0916224
1475688294,413,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3666528333333,-71.0921795
1475689273,1567,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3665387666667,-71.0919665
1475690971,907,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3663478666667,-71.0919311
1475693412,733,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.366340125,-71.091897075
1475695728,749,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664690333333,-71.0920664333333
1475697077,797,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664774,-71.09202502
1475698199,2008,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664895625,-71.0919710875
1475700694,1377,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36648505,-71.0921154
1475702488,3079,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3663152714286,-71.0918866571429
1475705709,427,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664259666667,-71.0917926
1475754003,6547,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36647474375,-71.091932975
1475761464,3774,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36644243,-71.09203402
1475765530,823,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3663806333333,-71.0921794666667
1475767612,816,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36652558,-71.0919859
1475849043,2832,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.36648505,-71.0919938
1475852329,11623,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664179027778,-71.091902375
1475864472,963,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.366346825,-71.091908675
1475867071,4523,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.3664439222222,-71.0917385555556
