0.000000000000000000e+00,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
1.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
2.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
3.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
4.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
5.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
6.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
7.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
8.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
9.000000000000000000e+04,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
1.000000000000000000e+05,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
1.100000000000000000e+05,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
1.200000000000000000e+05,0.000000000000000000e+00,2.099991365167083734e-01,1.476556428633105968e-02,4.041101804680079235e-02,4.041101804680079235e-02,6.182540367843882001e-02,7.080562991106120231e-03,3.592090493048959166e-02,5.958034712028320058e-03,2.417753216475260897e-02,4.495294016060789044e-01,8.401692427251532258e-02,1.907434591140661495e-01,1.606078922372852213e-01,1.151023227700544022e-01,3.870754570653568294e+01,6.006385961453413984e+03,0.000000000000000000e+00
