0.000000000000000000e+00,0.000000000000000000e+00,2.097400915292289003e-01,1.813314912356445846e-02,3.868405146360417990e-02,3.868405146360417990e-02,5.932130213280373265e-02,7.425956307745449833e-03,3.712978153872722314e-02,5.008203091270179916e-03,2.331404887315429927e-02,4.516017615059148560e-01,8.548484586823244802e-02,1.833175028063206979e-01,1.622485104913219955e-01,1.173473793282100025e-01,3.777303719493537670e+01,5.943940719547588742e+03,0.000000000000000000e+00
1.000000000000000000e+04,0.000000000000000000e+00,2.482307470199529853e-01,2.203726403346887436e-02,4.306458030243622004e-02,4.306458030243622004e-02,7.425831134225825692e-02,8.842020557552508417e-03,4.137824881821772910e-02,6.095696268839104898e-03,2.699386304207279999e-02,4.483254842018296049e-01,8.303940183256837415e-02,1.823852573632641638e-01,1.650394810819879599e-01,1.212103755203498556e-01,3.655071882909253134e+01,5.689874936238924420e+03,7.718747166427444850e-02
2.000000000000000000e+04,0.000000000000000000e+00,2.826246700661002587e-01,2.552829627744428176e-02,4.697962451723883964e-02,4.697962451723883964e-02,8.760519868640836982e-02,1.010757730220183427e-02,4.517256295131786420e-02,7.068315695356586909e-03,3.028161451783632080e-02,4.453977238452860310e-01,8.085452053087571755e-02,1.815513960061409526e-01,1.675349735975703858e-01,1.246613860201268159e-01,3.545819262709513708e+01,5.462912933377800982e+03,1.461839127911833958e-01
3.000000000000000000e+04,0.000000000000000000e+00,3.135254412385036216e-01,2.866733350715083492e-02,5.049788668949985182e-02,5.049788668949985182e-02,9.959612134174282427e-02,1.124484067700834769e-02,4.857946278121497152e-02,7.943052197561920741e-03,3.323502913028960476e-02,4.427670121264684067e-01,7.889182486105386638e-02,1.808014153779196609e-01,1.697787264486603220e-01,1.277610211858976608e-01,3.447632095430378740e+01,5.259068106655334304e+03,2.081937985529493385e-01
4.000000000000000000e+04,0.000000000000000000e+00,3.414226529918079067e-01,3.150394147224047647e-02,5.367510696717356367e-02,5.367510696717356367e-02,1.104209997829675299e-01,1.227183386488764349e-02,5.165307302043023463e-02,8.733690856068098904e-03,3.590092855402850225e-02,4.403915841551089838e-01,7.712018494718968220e-02,1.801235565185994314e-01,1.718062361495563961e-01,1.305584382295454371e-01,3.358958052730420718e+01,5.075107238493587829e+03,2.641935942670042281e-01
5.000000000000000000e+04,0.000000000000000000e+00,3.667175270868191506e-01,3.407875246874757236e-02,5.655697697491691989e-02,5.655697697491691989e-02,1.202354577091084564e-01,1.320333128828290667e-02,5.443774009948260106e-02,9.451530813977660969e-03,3.831768103672286013e-02,4.382371957090155923e-01,7.551408901578200716e-02,1.795081898483845695e-01,1.736466101665332662e-01,1.330939152602846065e-01,3.278525052206747858e+01,4.908381176965996929e+03,3.149828943615978205e-01
6.000000000000000000e+04,0.000000000000000000e+00,3.897419085714652343e-01,3.642538381872102715e-02,5.918130029266748665e-02,5.918130029266748665e-02,1.291681917422482229e-01,1.405155720615795106e-02,5.697013541642041712e-02,1.010591866720498069e-02,4.051701860412216388e-02,4.362755045206049842e-01,7.405243535107126907e-02,1.789473596644639564e-01,1.753239404578780247e-01,1.354007600059817795e-01,3.205281073601825170e+01,4.756699277859972426e+03,3.612223154000860359e-01
7.000000000000000000e+04,0.000000000000000000e+00,4.107725498943072817e-01,3.857187973611096721e-02,6.157961716299528016e-02,6.157961716299528016e-02,1.373265133997513820e-01,1.482671109469488498e-02,5.928083781686124126e-02,1.070464920701264672e-02,4.252540380617084864e-02,4.344828525618835702e-01,7.271762363838081555e-02,1.784344422043302736e-01,1.768583361071313642e-01,1.375067454882739626e-01,3.138348915581321208e+01,4.618234961911952269e+03,4.034619635404066984e-01
8.000000000000000000e+04,0.000000000000000000e+00,4.300419922688688557e-01,4.054180861810739028e-02,6.377844211019760567e-02,6.377844211019760567e-02,1.448005705026729206e-01,1.553736788856055137e-02,6.139554003344385724e-02,1.125427022646177666e-02,4.436507105739335294e-02,4.328393379312377443e-01,7.149486256254168615e-02,1.779638859239783266e-01,1.782667095821169612e-01,1.394352040001254345e-01,3.076991751204177206e+01,4.491453746991708613e+03,4.421630842874540446e-01
9.000000000000000000e+04,0.000000000000000000e+00,4.477469534251589112e-01,4.235510756394550436e-02,6.580021789224785311e-02,6.580021789224785311e-02,1.516666007374182223e-01,1.619078652578503225e-02,6.333597977932013678e-02,1.176031690697885296e-02,4.605482955510620952e-02,4.313280988280285833e-01,7.037163583103184239e-02,1.775310122222826248e-01,1.795633823686205999e-01,1.412058707500364052e-01,3.020586602208102178e+01,4.375057745151210838e+03,4.777147063600272747e-01
