0.000000000000000000e+00,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
1.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
2.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
3.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
4.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
5.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
6.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
7.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
8.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
9.000000000000000000e+04,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
1.000000000000000000e+05,0.000000000000000000e+00,2.095673948709092516e-01,1.778775580692514013e-02,4.205163630083758042e-02,4.205163630083758042e-02,5.414040238321388143e-02,9.152922890942060546e-03,3.816596148864519200e-02,6.648821345306969721e-03,2.555910543130989962e-02,3.459114066142819910e-01,6.070287539936101984e-02,1.221828857611605285e-01,1.109576029703825267e-01,3.602452292548138924e-01,5.527209380629477664e+01,5.888725918154325882e+03,0.000000000000000000e+00
