Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
1640000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1650000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1660000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1670000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1680000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1690000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1700000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1710000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1720000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1730000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1740000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1750000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1760000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1770000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1780000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1790000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1800000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1810000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1820000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1830000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1840000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1850000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1860000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1870000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1880000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1890000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1900000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1910000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1920000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1930000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1940000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1950000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1960000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1970000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1980000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
1990000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2000000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2010000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2020000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2030000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2040000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2050000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2060000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2070000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2080000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2090000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2100000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2110000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2120000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2130000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2140000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2150000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2160000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2170000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2180000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2190000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2200000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2210000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2220000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2230000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2240000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2250000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2260000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2270000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2280000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2290000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2300000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2310000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2320000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2330000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2340000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2350000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2360000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2370000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2380000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2390000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2400000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2410000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2420000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2430000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2440000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2450000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2460000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2470000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2480000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2490000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2500000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2510000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2520000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2530000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2540000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2550000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2560000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2570000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2580000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2590000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2600000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2610000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2620000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2630000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2640000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2650000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2660000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2670000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2680000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2690000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
2700000,0,0.584966036,0.021894122,0.142873183,0.088474709,0.226014708,0.048672318,0.02290462,0.019536294,0.014596082,0.216807949,0.058889575,0.248470218,0.368887891,0.106944366,21.89381396,3678.832399
10000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
20000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
30000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
40000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
50000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
60000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
70000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
80000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
90000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
100000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
110000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
120000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
130000,0,0.071064675,0.00155427,0.012088766,0.012952249,0.018564891,0.001295225,0.004835506,0.000949832,0.018823936,0.440980917,0.080044901,0.162507555,0.186080649,0.130385977,51.67433098,7532.823025
140000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
150000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
160000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
170000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
180000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
190000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
200000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
210000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
220000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
230000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
240000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
250000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
260000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
270000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
280000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
290000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
300000,0,0.376993103,0.016,0.105434483,0.045517241,0.137931034,0.030344828,0.018317241,0.012193103,0.011255172,0.243531034,0.069793103,0.264110345,0.343834483,0.078731034,29.46422776,5011.776448
